Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
135510,M05-ieSKxP6dMCT2VI0pbw,TMix Tea & Dessert Bar,"4500 Kingsway, Unit 1696",Burnaby,BC,V5H 2A9,49.2290734,-123.0048795,2.5,7,0,"{'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True'}","Waffles, Restaurants, Ice Cream & Frozen Yogurt, Desserts, Bubble Tea, Food","{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:0'}"
135560,dbTfo9fg17NPnK_uI_gejw,Orange Leaf Frozen Yogurt,127 University Ave,Westwood,MA,02090,42.2073505,-71.1518932,3.0,9,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Ice Cream & Frozen Yogurt, Do-It-Yourself Food, Desserts, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
135576,oaQYckyLzetNhkPQRHOUjA,ABBAletas,1703A 10th St,Saint Cloud,FL,34769,28.2487747,-81.2882903,5.0,14,1,"{'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '14:0-21:0', 'Tuesday': '14:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '14:0-22:0', 'Saturday': '12:0-22:0'}"
135578,qZU4h6rdUFRIrvei2B74mw,Sonic Drive-In,4929 Burnet Rd,Austin,TX,78756,30.3207753,-97.7389331,2.0,69,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'BYOBCorkage': ""'yes_free'"", 'DriveThru': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","Fast Food, Ice Cream & Frozen Yogurt, Food, Restaurants, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '7:0-18:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
135756,EXwNQy60FF3Y4Q5MBvIImQ,WUBurger,880 Main St,Woburn,MA,01801,42.5067397789,-71.1606381152,4.0,273,1,"{'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'None'}","Ice Cream & Frozen Yogurt, Hot Dogs, Sandwiches, Restaurants, Food, Burgers","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
135894,Rw6JHON5RcqZcg2joiyEfA,Ez Freezy,10209 NE Cascades Pkwy,Portland,OR,97220,45.5728553,-122.5572248,3.5,11,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Food, Ice Cream & Frozen Yogurt, Bubble Tea","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
135920,7YyQ8Dd6ThWy7C7pPlduCw,YoYo City Premium Frozen Yogurt,169 Brighton Ave,Allston,MA,02134,42.3531797,-71.132941,4.5,15,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
135980,B2b41xMUailuO_zmj7crvg,Sonic Drive-In,1805 E William Cannon,Austin,TX,78744,30.1883989,-97.7668405,2.0,17,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'HappyHour': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Restaurants, Ice Cream & Frozen Yogurt, Burgers, Fast Food, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-18:0', 'Friday': '10:0-0:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}"
136010,fI5xG23WHms9yOTJuOd9nA,Drexel Radio Café,2256 E Main St,Columbus,OH,43209,39.9571986,-82.9386664,3.5,11,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Bars, Sandwiches, Nightlife, Diners, Food, Beer, Wine & Spirits, Ice Cream & Frozen Yogurt, Coffee & Tea","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '9:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}"
136016,ytKjxDwhZODFg3U9498A4g,Dairy Queen Grill & Chill,2212 Lawrenceville Hwy,Decatur,GA,30033,33.8122961497,-84.2719099709,2.0,17,1,"{'BikeParking': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'HasTV': 'True'}","Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:30-21:30'}"
136046,xEYpxjTGEWW5yZinysCMHw,The Ice Cream Parlour,13 Beale St,Quincy,MA,02170,42.2676525,-71.0168343,4.0,16,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Food, Ice Cream & Frozen Yogurt",
136068,56wiR9t843vpjhJHZENi5Q,Yogurt Planet,"4601 N Lamar Blvd, Ste 502",Austin,TX,78751,30.315011767,-97.735471086,4.0,196,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt",
136083,pU4qPhyff-Loy4Tzyef8Rw,Amy's Ice Creams,"13420 Galleria Cir, Bldg A, Ste 140",Austin,TX,78738,30.3092439197,-97.9393606872,4.5,53,0,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True'}","Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Desserts","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
136118,PQjjP66sDmkd18q7yoY8hg,Giovanni's Ice Cream,598 Washington St,Canton,MA,02021,42.1538338,-71.1464812,5.0,27,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsDelivery': 'False'}","Food, Ice Cream & Frozen Yogurt, Cupcakes, Custom Cakes","{'Monday': '13:0-20:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}"
136156,iImJ3W0nw7MTIQ76NR9AAQ,Rita's Italian Ice & Frozen Custard,11567 Regency Village Dr,Orlando,FL,32821,28.393329,-81.483839,4.0,16,1,"{'WheelchairAccessible': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Food, Shaved Ice","{'Monday': '13:0-21:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-21:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
136330,XN0E6L0aBOSSiavPeS1Yqg,Frozen Freddies,435 Washington St,Quincy,MA,02169,42.2484023,-70.9842432,4.5,80,1,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
136350,7UozJIcR5_FPHcoYzAwAOw,Palate Bubs & Ice Cream,114 W 2nd St,Sanford,FL,32771,28.811022,-81.268765,3.5,5,1,,"Ice Cream & Frozen Yogurt, Food","{'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '14:0-18:0', 'Sunday': '14:0-18:0'}"
136373,GkEWIPb7y0kGbiOZ2ta7bg,Pim's Cart Honey Toast N Tea,8064 SE 17th Ave,Portland,OR,97205,45.4648091,-122.6467,4.0,146,1,"{'DogsAllowed': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'DriveThru': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsTableService': 'False'}","Cafes, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea, Thai, Food, Desserts, Asian Fusion, Comfort Food, Shaved Ice, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-22:0', 'Thursday': '10:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '12:0-21:0'}"
136477,5W4U5eOvgGQmgcLxLinKDA,Popped Gourmet Popcorn & Ice Cream,84 Wharf St,Salem,MA,01970,42.519924,-70.888257,4.0,16,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Specialty Food, Ice Cream & Frozen Yogurt, Popcorn Shops, Food","{'Monday': '12:0-18:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-18:0'}"
136532,cJSg6VNSNreU2B1l4Jw4jg,Cold Stone Creamery,1574 N. High St.,Columbus,OH,43201,39.9941509,-83.0065385,2.5,9,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
136567,bV9JIR9C949yR_zdkaejSg,Adam's italian ice,12447 S Orange Blossom Trl,Orlando,FL,32837,28.38379,-81.402436,4.5,20,1,"{'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Gelato, Food, Ice Cream & Frozen Yogurt","{'Monday': '12:0-22:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
136581,e5leQ1w_DmTbf_J47DhTQA,Sweet Spot,1178 Marinaside Crescent,Vancouver,BC,V6Z 2Y3,49.2723364,-123.120256,4.5,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
136738,HMhRZCCOTRjBuTaoy0OtLg,The Sweet Shoppe,"124 N 4th St, Ste 1500",Lake Mary,FL,32746,28.7570149451,-81.3241709769,4.5,10,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Gelato, Food, Desserts, Ice Cream & Frozen Yogurt","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
136781,tM6OW7edClCujGf_6Z0alA,Big Softie,66 Georgia Ave SE,Atlanta,GA,30312,33.736827,-84.386185,4.5,65,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
136816,1YPW_QrUrH6-x8ToGIajBw,Dairy Queen / Orange Julius,3380 Dunbar St,Vancouver,BC,V6S 2C1,49.2567634195,-123.1848245067,4.5,14,1,"{'OutdoorSeating': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Burgers, Food, Juice Bars & Smoothies, Restaurants, Desserts, Ice Cream & Frozen Yogurt, Fast Food","{'Monday': '14:0-21:0', 'Tuesday': '14:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '14:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '13:0-21:0'}"
136834,FDvUzRu1XW028iPQ3HUI4w,Menchie's Frozen Yogurt,"5043 Tuttle Crossing Blvd, Ste113",Dublin,OH,43016,40.073429,-83.131714,3.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Food, Desserts","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
136836,oWkI00UxhwEwUdXKXHJPgg,Sonic Drive-In,5195 Jonesboro Rd,LAKE CITY,GA,30260,33.6124685,-84.3489673,2.5,12,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""'average'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'ByAppointmentOnly': 'False', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Food, Ice Cream & Frozen Yogurt, Fast Food, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-0:0'}"
136857,lpb7e5tnxppSy-_mBN_Edg,Sub Zero Nitrogen Ice Cream,"5590 Roswell Rd, Ste 130 A",Atlanta,GA,30342,33.9074587,-84.3802014,3.0,109,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'Caters': 'True', 'RestaurantsTableService': 'False'}","Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Caterers, Food, Vegan, Desserts, Event Planning & Services, Restaurants","{'Monday': '12:30-23:30', 'Tuesday': '12:30-23:30', 'Wednesday': '12:30-23:30', 'Thursday': '12:30-23:30', 'Friday': '12:30-0:30', 'Saturday': '12:30-0:30', 'Sunday': '12:30-0:30'}"
136997,yYQxglrH1DwUeBfnSIg1-w,Graeter’s Ice Cream,2136 Bethel Rd,Columbus,OH,43220,40.0649,-83.07541,4.0,29,1,"{'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}"
137045,HoUBlg7kWjnNnHXlfA75-Q,Fresh Cup Frozen Yogurt,"13000 N Ih 35, Bldg 11, Ste 116",Austin,TX,78753,30.4108435769,-97.676623,3.0,81,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Coffee & Tea, Bubble Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '12:0-20:30', 'Friday': '12:0-19:45', 'Saturday': '12:0-20:30', 'Sunday': '13:0-20:30'}"
